-1.5e0 -1.5e0 6.75e0 6.75e0
-1.396553e0 -1.5e0 6.7029517e0 6.7029517e0
-1.2931061e0 -1.5e0 6.5662328e0 6.5662328e0
-1.1896591e0 -1.5e0 6.3464873e0 6.3464873e0
-1.0862122e0 -1.5e0 6.0503572e0 6.0503572e0
-9.827652e-1 -1.5e0 5.6844835e0 5.6844835e0
-8.793182e-1 -1.5e0 5.2555089e0 5.2555089e0
-7.758713e-1 -1.5e0 4.770075e0 4.770075e0
-6.724243e-1 -1.5e0 4.2348247e0 4.2348247e0
-5.689774e-1 -1.5e0 3.6563991e0 3.6563991e0
-4.655304e-1 -1.5e0 3.0414412e0 3.0414412e0
-3.620834e-1 -1.5e0 2.3965924e0 2.3965924e0
-2.586365e-1 -1.5e0 1.7284953e0 1.7284953e0
-1.551895e-1 -1.5e0 1.0437917e0 1.0437917e0
-5.17426e-2 -1.5e0 3.4912405e-1 3.4912405e-1
5.17044e-2 -1.5e0 -3.4886653e-1 -3.4886653e-1
1.551514e-1 -1.5e0 -1.043537e0 -1.043537e0
2.585983e-1 -1.5e0 -1.7282454e0 -1.7282454e0
3.620453e-1 -1.5e0 -2.3963501e0 -2.3963501e0
4.654922e-1 -1.5e0 -3.0412083e0 -3.0412083e0
5.689392e-1 -1.5e0 -3.6561787e0 -3.6561787e0
6.723862e-1 -1.5e0 -4.2346187e0 -4.2346187e0
7.758331e-1 -1.5e0 -4.7698865e0 -4.7698865e0
8.792801e-1 -1.5e0 -5.2553397e0 -5.2553397e0
9.82727e-1 -1.5e0 -5.6843367e0 -5.6843367e0
1.086174e0 -1.5e0 -6.0502342e0 -6.0502342e0
1.189621e0 -1.5e0 -6.3463927e0 -6.3463927e0
1.293068e0 -1.5e0 -6.5661673e0 -6.5661673e0
1.3965149e0 -1.5e0 -6.7029178e0 -6.7029178e0
1.4999619e0 -1.5e0 -6.75e0 -6.75e0

-1.5e0 -1.396553e0 5.4016205e0 5.4016205e0
-1.396553e0 -1.396553e0 5.4475627e0 5.4475627e0
-1.2931061e0 -1.396553e0 5.4038342e0 5.4038342e0
-1.1896591e0 -1.396553e0 5.2770793e0 5.2770793e0
-1.0862122e0 -1.396553e0 5.0739397e0 5.0739397e0
-9.827652e-1 -1.396553e0 4.8010565e0 4.8010565e0
-8.793182e-1 -1.396553e0 4.4650723e0 4.4650723e0
-7.758713e-1 -1.396553e0 4.0726291e0 4.0726291e0
-6.724243e-1 -1.396553e0 3.6303691e0 3.6303691e0
-5.689774e-1 -1.396553e0 3.1449341e0 3.1449341e0
-4.655304e-1 -1.396553e0 2.6229666e0 2.6229666e0
-3.620834e-1 -1.396553e0 2.0711086e0 2.0711086e0
-2.586365e-1 -1.396553e0 1.4960019e0 1.4960019e0
-1.551895e-1 -1.396553e0 9.0428876e-1 9.0428876e-1
-5.17426e-2 -1.396553e0 3.026116e-1 3.026116e-1
5.17044e-2 -1.396553e0 -3.0238841e-1 -3.0238841e-1
1.551514e-1 -1.396553e0 -9.0406831e-1 -9.0406831e-1
2.585983e-1 -1.396553e0 -1.4957863e0 -1.4957863e0
3.620453e-1 -1.396553e0 -2.0709004e0 -2.0709004e0
4.654922e-1 -1.396553e0 -2.6227682e0 -2.6227682e0
5.689392e-1 -1.396553e0 -3.1447481e0 -3.1447481e0
6.723862e-1 -1.396553e0 -3.6301974e0 -3.6301974e0
7.758331e-1 -1.396553e0 -4.0724747e0 -4.0724747e0
8.792801e-1 -1.396553e0 -4.4649374e0 -4.4649374e0
9.82727e-1 -1.396553e0 -4.8009439e0 -4.8009439e0
1.086174e0 -1.396553e0 -5.073851e0 -5.073851e0
1.189621e0 -1.396553e0 -5.2770189e0 -5.2770189e0
1.293068e0 -1.396553e0 -5.4038031e0 -5.4038031e0
1.3965149e0 -1.396553e0 -5.447563e0 -5.447563e0
1.4999619e0 -1.396553e0 -5.4016548e0 -5.4016548e0

-1.5e0 -1.2931061e0 4.1495567e0 4.1495567e0
-1.396553e0 -1.2931061e0 4.2818471e0 4.2818471e0
-1.2931061e0 -1.2931061e0 4.3244667e0 4.3244667e0
-1.1896591e0 -1.2931061e0 4.2840599e0 4.2840599e0
-1.0862122e0 -1.2931061e0 4.1672684e0 4.1672684e0
-9.827652e-1 -1.2931061e0 3.9807333e0 3.9807333e0
-8.793182e-1 -1.2931061e0 3.7310974e0 3.7310974e0
-7.758713e-1 -1.2931061e0 3.4250023e0 3.4250023e0
-6.724243e-1 -1.2931061e0 3.0690904e0 3.0690904e0
-5.689774e-1 -1.2931061e0 2.6700035e0 2.6700035e0
-4.655304e-1 -1.2931061e0 2.2343842e0 2.2343842e0
-3.620834e-1 -1.2931061e0 1.768874e0 1.768874e0
-2.586365e-1 -1.2931061e0 1.2801157e0 1.2801157e0
-1.551895e-1 -1.2931061e0 7.7475064e-1 7.7475064e-1
-5.17426e-2 -1.2931061e0 2.5942159e-1 2.5942159e-1
5.17044e-2 -1.2931061e0 -2.5923027e-1 -2.5923027e-1
1.551514e-1 -1.2931061e0 -7.7456204e-1 -7.7456204e-1
2.585983e-1 -1.2931061e0 -1.279932e0 -1.279932e0
3.620453e-1 -1.2931061e0 -1.7686978e0 -1.7686978e0
4.654922e-1 -1.2931061e0 -2.2342175e0 -2.2342175e0
5.689392e-1 -1.2931061e0 -2.6698492e0 -2.6698492e0
6.723862e-1 -1.2931061e0 -3.0689507e0 -3.0689507e0
7.758331e-1 -1.2931061e0 -3.4248798e0 -3.4248798e0
8.792801e-1 -1.2931061e0 -3.7309943e0 -3.7309943e0
9.82727e-1 -1.2931061e0 -3.9806526e0 -3.9806526e0
1.086174e0 -1.2931061e0 -4.1672116e0 -4.1672116e0
1.189621e0 -1.2931061e0 -4.2840314e0 -4.2840314e0
1.293068e0 -1.2931061e0 -4.3244675e0 -4.3244675e0
1.3965149e0 -1.2931061e0 -4.2818793e0 -4.2818793e0
1.4999619e0 -1.2931061e0 -4.1496228e0 -4.1496228e0

-1.5e0 -1.1896591e0 2.9938019e0 2.9938019e0
-1.396553e0 -1.1896591e0 3.2057983e0 3.2057983e0
-1.2931061e0 -1.1896591e0 3.3281242e0 3.3281242e0
-1.1896591e0 -1.1896591e0 3.3674237e0 3.3674237e0
-1.0862122e0 -1.1896591e0 3.3303384e0 3.3303384e0
-9.827652e-1 -1.1896591e0 3.2235097e0 3.2235097e0
-8.793182e-1 -1.1896591e0 3.0535799e0 3.0535799e0
-7.758713e-1 -1.1896591e0 2.8271909e0 2.8271909e0
-6.724243e-1 -1.1896591e0 2.5509853e0 2.5509853e0
-5.689774e-1 -1.1896591e0 2.2316046e0 2.2316046e0
-4.655304e-1 -1.1896591e0 1.8756915e0 1.8756915e0
-3.620834e-1 -1.1896591e0 1.4898877e0 1.4898877e0
-2.586365e-1 -1.1896591e0 1.0808354e0 1.0808354e0
-1.551895e-1 -1.1896591e0 6.5517662e-1 6.5517662e-1
-5.17426e-2 -1.1896591e0 2.1955374e-1 2.1955374e-1
5.17044e-2 -1.1896591e0 -2.1939186e-1 -2.1939186e-1
1.551514e-1 -1.1896591e0 -6.5501743e-1 -6.5501743e-1
2.585983e-1 -1.1896591e0 -1.0806812e0 -1.0806812e0
3.620453e-1 -1.1896591e0 -1.4897408e0 -1.4897408e0
4.654922e-1 -1.1896591e0 -1.8755542e0 -1.8755542e0
5.689392e-1 -1.1896591e0 -2.2314798e0 -2.2314798e0
6.723862e-1 -1.1896591e0 -2.550875e0 -2.550875e0
7.758331e-1 -1.1896591e0 -2.8270978e0 -2.8270978e0
8.792801e-1 -1.1896591e0 -3.0535062e0 -3.0535062e0
9.82727e-1 -1.1896591e0 -3.2234583e0 -3.2234583e0
1.086174e0 -1.1896591e0 -3.330311e0 -3.330311e0
1.189621e0 -1.1896591e0 -3.3674246e0 -3.3674246e0
1.293068e0 -1.1896591e0 -3.3281544e0 -3.3281544e0
1.3965149e0 -1.1896591e0 -3.20586e0 -3.20586e0
1.4999619e0 -1.1896591e0 -2.9938974e0 -2.9938974e0

-1.5e0 -1.0862122e0 1.934356e0 1.934356e0
-1.396553e0 -1.0862122e0 2.2194168e0 2.2194168e0
-1.2931061e0 -1.0862122e0 2.414807e0 2.414807e0
-1.1896591e0 -1.0862122e0 2.5271707e0 2.5271707e0
-1.0862122e0 -1.0862122e0 2.5631497e0 2.5631497e0
-9.827652e-1 -1.0862122e0 2.5293852e0 2.5293852e0
-8.793182e-1 -1.0862122e0 2.4325197e0 2.4325197e0
-7.758713e-1 -1.0862122e0 2.2791951e0 2.2791951e0
-6.724243e-1 -1.0862122e0 2.0760538e0 2.0760538e0
-5.689774e-1 -1.0862122e0 1.8297374e0 1.8297374e0
-4.655304e-1 -1.0862122e0 1.5468886e0 1.5468886e0
-3.620834e-1 -1.0862122e0 1.2341492e0 1.2341492e0
-2.586365e-1 -1.0862122e0 8.9816113e-1 8.9816113e-1
-1.551895e-1 -1.0862122e0 5.4556668e-1 5.4556668e-1
-5.17426e-2 -1.0862122e0 1.8300807e-1 1.8300807e-1
5.17044e-2 -1.0862122e0 -1.8287318e-1 -1.8287318e-1
1.551514e-1 -1.0862122e0 -5.4543443e-1 -5.4543443e-1
2.585983e-1 -1.0862122e0 -8.9803378e-1 -8.9803378e-1
3.620453e-1 -1.0862122e0 -1.2340292e0 -1.2340292e0
4.654922e-1 -1.0862122e0 -1.5467784e0 -1.5467784e0
5.689392e-1 -1.0862122e0 -1.8296396e0 -1.8296396e0
6.723862e-1 -1.0862122e0 -2.0759703e0 -2.0759703e0
7.758331e-1 -1.0862122e0 -2.2791289e0 -2.2791289e0
8.792801e-1 -1.0862122e0 -2.432473e0 -2.432473e0
9.82727e-1 -1.0862122e0 -2.5293608e0 -2.5293608e0
1.086174e0 -1.0862122e0 -2.5631493e0 -2.5631493e0
1.189621e0 -1.0862122e0 -2.5271985e0 -2.5271985e0
1.293068e0 -1.0862122e0 -2.414864e0 -2.414864e0
1.3965149e0 -1.0862122e0 -2.2195053e0 -2.2195053e0
1.4999619e0 -1.0862122e0 -1.9344785e0 -1.9344785e0

-1.5e0 -9.827652e-1 9.712238e-1 9.712238e-1
-1.396553e0 -9.827652e-1 1.3227066e0 1.3227066e0
-1.2931061e0 -9.827652e-1 1.5845189e0 1.5845189e0
-1.1896591e0 -9.827652e-1 1.7633047e0 1.7633047e0
-1.0862122e0 -9.827652e-1 1.8657057e0 1.8657057e0
-9.827652e-1 -9.827652e-1 1.8983633e0 1.8983633e0
-8.793182e-1 -9.827652e-1 1.8679199e0 1.8679199e0
-7.758713e-1 -9.827652e-1 1.7810175e0 1.7810175e0
-6.724243e-1 -9.827652e-1 1.6442982e0 1.6442982e0
-5.689774e-1 -9.827652e-1 1.4644038e0 1.4644038e0
-4.655304e-1 -9.827652e-1 1.2479771e0 1.2479771e0
-3.620834e-1 -9.827652e-1 1.0016597e0 1.0016597e0
-2.586365e-1 -9.827652e-1 7.3209373e-1 7.3209373e-1
-1.551895e-1 -9.827652e-1 4.4592134e-1 4.4592134e-1
-5.17426e-2 -9.827652e-1 1.4978477e-1 1.4978477e-1
5.17044e-2 -9.827652e-1 -1.496744e-1 -1.496744e-1
1.551514e-1 -9.827652e-1 -4.4581358e-1 -4.4581358e-1
2.585983e-1 -9.827652e-1 -7.3199086e-1 -7.3199086e-1
3.620453e-1 -9.827652e-1 -1.0015643e0 -1.0015643e0
4.654922e-1 -9.827652e-1 -1.2478914e0 -1.2478914e0
5.689392e-1 -9.827652e-1 -1.4643304e0 -1.4643304e0
6.723862e-1 -9.827652e-1 -1.6442392e0 -1.6442392e0
7.758331e-1 -9.827652e-1 -1.7809758e0 -1.7809758e0
8.792801e-1 -9.827652e-1 -1.8678978e0 -1.8678978e0
9.82727e-1 -9.827652e-1 -1.8983635e0 -1.8983635e0
1.086174e0 -9.827652e-1 -1.8657298e0 -1.8657298e0
1.189621e0 -9.827652e-1 -1.763357e0 -1.763357e0
1.293068e0 -9.827652e-1 -1.5846005e0 -1.5846005e0
1.3965149e0 -9.827652e-1 -1.3228197e0 -1.3228197e0
1.4999619e0 -9.827652e-1 -9.713707e-1 -9.713707e-1

-1.5e0 -8.793182e-1 1.044025e-1 1.044025e-1
-1.396553e0 -8.793182e-1 5.156654e-1 5.156654e-1
-1.2931061e0 -8.793182e-1 8.372577e-1 8.372577e-1
-1.1896591e0 -8.793182e-1 1.0758235e0 1.0758235e0
-1.0862122e0 -8.793182e-1 1.2380046e0 1.2380046e0
-9.827652e-1 -8.793182e-1 1.3304422e0 1.3304422e0
-8.793182e-1 -8.793182e-1 1.3597787e0 1.3597787e0
-7.758713e-1 -8.793182e-1 1.3326563e0 1.3326563e0
-6.724243e-1 -8.793182e-1 1.255717e0 1.255717e0
-5.689774e-1 -8.793182e-1 1.1356027e0 1.1356027e0
-4.655304e-1 -8.793182e-1 9.789561e-1 9.789561e-1
-3.620834e-1 -8.793182e-1 7.9241858e-1 7.9241858e-1
-2.586365e-1 -8.793182e-1 5.8263266e-1 5.8263266e-1
-1.551895e-1 -8.793182e-1 3.562403e-1 3.562403e-1
-5.17426e-2 -8.793182e-1 1.1988371e-1 1.1988371e-1
5.17044e-2 -8.793182e-1 -1.1979541e-1 -1.1979541e-1
1.551514e-1 -8.793182e-1 -3.5615457e-1 -3.5615457e-1
2.585983e-1 -8.793182e-1 -5.8255183e-1 -5.8255183e-1
3.620453e-1 -8.793182e-1 -7.9234508e-1 -7.9234508e-1
4.654922e-1 -8.793182e-1 -9.788924e-1 -9.788924e-1
5.689392e-1 -8.793182e-1 -1.1355513e0 -1.1355513e0
6.723862e-1 -8.793182e-1 -1.2556801e0 -1.2556801e0
7.758331e-1 -8.793182e-1 -1.3326366e0 -1.3326366e0
8.792801e-1 -8.793182e-1 -1.3597786e0 -1.3597786e0
9.82727e-1 -8.793182e-1 -1.3304643e0 -1.3304643e0
1.086174e0 -8.793182e-1 -1.2380507e0 -1.2380507e0
1.189621e0 -8.793182e-1 -1.0758978e0 -1.0758978e0
1.293068e0 -8.793182e-1 -8.373613e-1 -8.373613e-1
1.3965149e0 -8.793182e-1 -5.158005e-1 -5.158005e-1
1.4999619e0 -8.793182e-1 -1.045715e-1 -1.045715e-1

-1.5e0 -7.758713e-1 -6.661072e-1 -6.661072e-1
-1.396553e0 -7.758713e-1 -2.017064e-1 -2.017064e-1
-1.2931061e0 -7.758713e-1 1.730238e-1 1.730238e-1
-1.1896591e0 -7.758713e-1 4.647276e-1 4.647276e-1
-1.0862122e0 -7.758713e-1 6.800467e-1 6.800467e-1
-9.827652e-1 -7.758713e-1 8.256221e-1 8.256221e-1
-8.793182e-1 -7.758713e-1 9.080966e-1 9.080966e-1
