-3.0e0 -3.0e0 2.0e1 2.0e1
-2.8235301e0 -3.0e0 2.0e1 2.0e1
-2.6470602e0 -3.0e0 2.0e1 2.0e1
-2.4705904e0 -3.0e0 2.0000002e1 2.0000002e1
-2.2941205e0 -3.0e0 2.0000006e1 2.0000006e1
-2.1176506e0 -3.0e0 2.0000014e1 2.0000014e1
-1.9411807e0 -3.0e0 2.0000027e1 2.0000027e1
-1.7647108e0 -3.0e0 2.0000053e1 2.0000053e1
-1.588241e0 -3.0e0 2.0000098e1 2.0000098e1
-1.4117711e0 -3.0e0 2.0000168e1 2.0000168e1
-1.2353012e0 -3.0e0 2.0000267e1 2.0000267e1
-1.0588313e0 -3.0e0 2.0000401e1 2.0000401e1
-8.823615e-1 -3.0e0 2.0000566e1 2.0000566e1
-7.058916e-1 -3.0e0 2.0000749e1 2.0000749e1
-5.294217e-1 -3.0e0 2.0000932e1 2.0000932e1
-3.529518e-1 -3.0e0 2.000109e1 2.000109e1
-1.76482e-1 -3.0e0 2.0001195e1 2.0001195e1
-1.2e-5 -3.0e0 2.0001233e1 2.0001233e1
1.764578e-1 -3.0e0 2.0001195e1 2.0001195e1
3.529277e-1 -3.0e0 2.000109e1 2.000109e1
5.293976e-1 -3.0e0 2.0000932e1 2.0000932e1
7.058675e-1 -3.0e0 2.0000749e1 2.0000749e1
8.823373e-1 -3.0e0 2.0000566e1 2.0000566e1
1.0588072e0 -3.0e0 2.0000401e1 2.0000401e1
1.2352771e0 -3.0e0 2.0000267e1 2.0000267e1
1.411747e0 -3.0e0 2.0000168e1 2.0000168e1
1.5882169e0 -3.0e0 2.0000098e1 2.0000098e1
1.7646867e0 -3.0e0 2.0000053e1 2.0000053e1
1.9411566e0 -3.0e0 2.0000027e1 2.0000027e1
2.1176265e0 -3.0e0 2.0000014e1 2.0000014e1
2.2940964e0 -3.0e0 2.0000006e1 2.0000006e1
2.4705663e0 -3.0e0 2.0000002e1 2.0000002e1
2.6470361e0 -3.0e0 2.0e1 2.0e1
2.823506e0 -3.0e0 2.0e1 2.0e1
2.9999759e0 -3.0e0 2.0e1 2.0e1

-3.0e0 -2.8235301e0 2.0e1 2.0e1
-2.8235301e0 -2.8235301e0 2.0e1 2.0e1
-2.6470602e0 -2.8235301e0 2.0000003e1 2.0000003e1
-2.4705904e0 -2.8235301e0 2.0000008e1 2.0000008e1
-2.2941205e0 -2.8235301e0 2.0000017e1 2.0000017e1
-2.1176506e0 -2.8235301e0 2.0000038e1 2.0000038e1
-1.9411807e0 -2.8235301e0 2.000008e1 2.000008e1
-1.7647108e0 -2.8235301e0 2.0000153e1 2.0000153e1
-1.588241e0 -2.8235301e0 2.0000276e1 2.0000276e1
-1.4117711e0 -2.8235301e0 2.0000468e1 2.0000468e1
-1.2353012e0 -2.8235301e0 2.0000749e1 2.0000749e1
-1.0588313e0 -2.8235301e0 2.0001123e1 2.0001123e1
-8.823615e-1 -2.8235301e0 2.0001582e1 2.0001582e1
-7.058916e-1 -2.8235301e0 2.0002095e1 2.0002095e1
-5.294217e-1 -2.8235301e0 2.0002605e1 2.0002605e1
-3.529518e-1 -2.8235301e0 2.0003044e1 2.0003044e1
-1.76482e-1 -2.8235301e0 2.0003342e1 2.0003342e1
-1.2e-5 -2.8235301e0 2.0003448e1 2.0003448e1
1.764578e-1 -2.8235301e0 2.0003342e1 2.0003342e1
3.529277e-1 -2.8235301e0 2.0003044e1 2.0003044e1
5.293976e-1 -2.8235301e0 2.0002605e1 2.0002605e1
7.058675e-1 -2.8235301e0 2.0002095e1 2.0002095e1
8.823373e-1 -2.8235301e0 2.0001582e1 2.0001582e1
1.0588072e0 -2.8235301e0 2.0001123e1 2.0001123e1
1.2352771e0 -2.8235301e0 2.0000749e1 2.0000749e1
1.411747e0 -2.8235301e0 2.000047e1 2.000047e1
1.5882169e0 -2.8235301e0 2.0000276e1 2.0000276e1
1.7646867e0 -2.8235301e0 2.0000153e1 2.0000153e1
1.9411566e0 -2.8235301e0 2.000008e1 2.000008e1
2.1176265e0 -2.8235301e0 2.0000038e1 2.0000038e1
2.2940964e0 -2.8235301e0 2.0000017e1 2.0000017e1
2.4705663e0 -2.8235301e0 2.0000008e1 2.0000008e1
2.6470361e0 -2.8235301e0 2.0000003e1 2.0000003e1
2.823506e0 -2.8235301e0 2.0e1 2.0e1
2.9999759e0 -2.8235301e0 2.0e1 2.0e1

-3.0e0 -2.6470602e0 2.0e1 2.0e1
-2.8235301e0 -2.6470602e0 2.0000003e1 2.0000003e1
-2.6470602e0 -2.6470602e0 2.0000008e1 2.0000008e1
-2.4705904e0 -2.6470602e0 2.000002e1 2.000002e1
-2.2941205e0 -2.6470602e0 2.0000046e1 2.0000046e1
-2.1176506e0 -2.6470602e0 2.00001e1 2.00001e1
-1.9411807e0 -2.6470602e0 2.0000209e1 2.0000209e1
-1.7647108e0 -2.6470602e0 2.0000401e1 2.0000401e1
-1.588241e0 -2.6470602e0 2.0000726e1 2.0000726e1
-1.4117711e0 -2.6470602e0 2.0001233e1 2.0001233e1
-1.2353012e0 -2.6470602e0 2.0001968e1 2.0001968e1
-1.0588313e0 -2.6470602e0 2.0002951e1 2.0002951e1
-8.823615e-1 -2.6470602e0 2.0004156e1 2.0004156e1
-7.058916e-1 -2.6470602e0 2.0005501e1 2.0005501e1
-5.294217e-1 -2.6470602e0 2.000684e1 2.000684e1
-3.529518e-1 -2.6470602e0 2.0007994e1 2.0007994e1
-1.76482e-1 -2.6470602e0 2.0008777e1 2.0008777e1
-1.2e-5 -2.6470602e0 2.0009055e1 2.0009055e1
